0.42178277,-0.04246250,0.0
0.42178277,0.04246250,0.0
0.43733338,-0.04191351,0.0
0.43733338,0.04191351,0.0
0.45294584,-0.04131341,0.0
0.45294584,0.04131341,0.0
0.46860474,-0.04066481,0.0
0.46860474,0.04066481,0.0
0.48429462,-0.03997034,0.0
0.48429462,0.03997034,0.0
0.50000000,-0.03923269,0.0
0.50000000,0.03923269,0.0
0.51570538,-0.03845454,0.0
0.51570538,0.03845454,0.0
0.53139526,-0.03763859,0.0
0.53139526,0.03763859,0.0
0.54705416,-0.03678753,0.0
0.54705416,0.03678753,0.0
0.56266662,-0.03590406,0.0
0.56266662,0.03590406,0.0
0.57821723,-0.03499083,0.0
0.57821723,0.03499083,0.0
0.59369066,-0.03405048,0.0
0.59369066,0.03405048,0.0
0.60907162,-0.03308563,0.0
0.60907162,0.03308563,0.0
0.62434494,-0.03209884,0.0
0.62434494,0.03209884,0.0
0.63949555,-0.03109265,0.0
0.63949555,0.03109265,0.0
0.65450850,-0.03006954,0.0
0.65450850,0.03006954,0.0
0.66936896,-0.02903198,0.0
0.66936896,0.02903198,0.0
0.68406228,-0.02798238,0.0
0.68406228,0.02798238,0.0
0.69857395,-0.02692309,0.0
0.69857395,0.02692309,0.0
0.71288965,-0.02585646,0.0
0.71288965,0.02585646,0.0
0.72699525,-0.02478478,0.0
0.72699525,0.02478478,0.0
0.74087684,-0.02371031,0.0
0.74087684,0.02371031,0.0
0.75452071,-0.02263527,0.0
0.75452071,0.02263527,0.0
0.76791340,-0.02156187,0.0
0.76791340,0.02156187,0.0
0.78104169,-0.02049228,0.0
0.78104169,0.02049228,0.0
0.79389263,-0.01942865,0.0
0.79389263,0.01942865,0.0
0.80645353,-0.01837310,0.0
0.80645353,0.01837310,0.0
0.81871199,-0.01732776,0.0
0.81871199,0.01732776,0.0
0.83065593,-0.01629472,0.0
0.83065593,0.01629472,0.0
0.84227355,-0.01527606,0.0
0.84227355,0.01527606,0.0
0.85355339,-0.01427385,0.0
0.85355339,0.01427385,0.0
0.86448431,-0.01329014,0.0
0.86448431,0.01329014,0.0
0.87505553,-0.01232699,0.0
0.87505553,0.01232699,0.0
0.88525662,-0.01138641,0.0
0.88525662,0.01138641,0.0
0.89507751,-0.01047041,0.0
0.89507751,0.01047041,0.0
0.90450850,-0.00958098,0.0
0.90450850,0.00958098,0.0
0.91354029,-0.00872008,0.0
0.91354029,0.00872008,0.0
0.92216396,-0.00788964,0.0
0.92216396,0.00788964,0.0
0.93037101,-0.00709156,0.0
0.93037101,0.00709156,0.0
0.93815334,-0.00632770,0.0
0.93815334,0.00632770,0.0
0.94550326,-0.00559985,0.0
0.94550326,0.00559985,0.0
0.95241353,-0.00490979,0.0
0.95241353,0.00490979,0.0
0.95887731,-0.00425919,0.0
0.95887731,0.00425919,0.0
0.96488824,-0.00364967,0.0
0.96488824,0.00364967,0.0
0.97044038,-0.00308279,0.0
0.97044038,0.00308279,0.0
0.97552826,-0.00255998,0.0
0.97552826,0.00255998,0.0
0.98014684,-0.00208263,0.0
0.98014684,0.00208263,0.0
0.98429158,-0.00165198,0.0
0.98429158,0.00165198,0.0
0.98795838,-0.00126918,0.0
0.98795838,0.00126918,0.0
0.99114363,-0.00093527,0.0
0.99114363,0.00093527,0.0
0.99384417,-0.00065115,0.0
0.99384417,0.00065115,0.0
0.99605735,-0.00041761,0.0
0.99605735,0.00041761,0.0
0.99778098,-0.00023529,0.0
0.99778098,0.00023529,0.0
0.99901336,-0.00010470,0.0
0.99901336,0.00010470,0.0
0.99975328,-0.00002619,0.0
0.99975328,0.00002619,0.0
1.00000000,0.00000000,0.0
